NAME,POP,DENSITY,SURFACE_AREA,DATE_CODE,DATE_DESC,state,county,PERIOD_CODE,PERIOD_DESC,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,RBIRTH,RDEATH,RNATURALCHG,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
"Dickson County, Tennessee",50164,102.3964074,489.9,6,7/1/2013 population estimate,47,43,5,7/1/2013 to 6/30/2014,622,527,95,-4,216,212,-6,12.3622415,10.4741178,,-0.07949995,4.29299705,4.2134971
"Dickson County, Tennessee",50465,103.0108185,489.9,7,7/1/2014 population estimate,47,43,6,7/1/2014 to 6/30/2015,627,512,115,-5,754,749,5,12.31839213,10.05903791,,-0.09823279,14.81350504,14.71527225
"Dickson County, Tennessee",51334,104.7846499,489.9,8,7/1/2015 population estimate,47,43,7,7/1/2015 to 6/30/2016,601,599,2,-11,575,564,0,11.6434508,11.60470388,,-0.21310808,11.13974078,10.9266327
"Dickson County, Tennessee",51900,105.9399878,489.9,9,7/1/2016 population estimate,47,43,8,7/1/2016 to 6/30/2017,579,595,-16,-4,891,887,3,11.06291916,11.36863022,,-0.07642777,17.02428492,16.94785716
"Dickson County, Tennessee",52774,107.7240253,489.9,10,7/1/2017 population estimate,47,43,9,7/1/2017 to 6/30/2018,647,581,66,-11,616,605,1,12.18226323,10.93955941,,-0.2071173,11.59856901,11.3914517
"Dickson County, Tennessee",53446,109.0957338,489.9,11,7/1/2018 population estimate,47,43,10,7/1/2018 to 6/30/2019,630,526,104,-10,407,397,1,11.73249902,9.79570553,,-0.18623014,7.57956683,7.39333669
"Dickson County, Tennessee",54453,111.1512554,489.9,2,7/1/2020 population estimate,47,43,11,4/1/2020 to 6/30/2020,148,158,-10,0,148,148,-2,,,,,,
"Dickson County, Tennessee",55194,112.6638089,489.9,3,7/1/2021 population estimate,47,43,12,7/1/2020 to 6/30/2021,612,693,-81,7,822,829,-7,11.16309612,12.64056472,,0.1276824719,14.99357028,15.12125275
"Dickson County, Tennessee",55793,113.8865075,489.9,4,7/1/2022 population estimate,47,43,13,7/1/2021 to 6/30/2022,669,777,-108,36,666,702,5,12.05546596,14.00163983,,0.6487246254,12.00140557,12.6501302
"Dickson County, Tennessee",56835,116.0134721,489.9,5,7/1/2023 population estimate,47,43,14,7/1/2022 to 6/30/2023,649,672,-23,43,1005,1048,17,11.52466527,11.93308946,,0.763575665,17.84636147,18.60993714
"Dickson County, Tennessee",57641,117.6587059,489.9,6,7/1/2024 population estimate,47,43,15,7/1/2023 to 6/30/2024,655,684,-29,57,775,832,3,11.44344666,11.95010308,,0.9958419232,13.53995597,14.5357979
"Dillingham Census Area, Alaska",4847,0.2644081532,18331.50733,2,4/1/2010 population estimates base,2,70,1,4/1/2010 to 6/30/2010,19,17,2,0,2,2,-1,,,,,,
"Dillingham Census Area, Alaska",4850,0.2645718059,18331.50733,3,7/1/2010 population estimate,2,70,2,7/1/2010 to 6/30/2011,110,37,73,0,23,23,1,22.45585383,7.55333265,,0,4.69531489,4.69531489
"Dillingham Census Area, Alaska",4947,0.269863242,18331.50733,4,7/1/2011 population estimate,2,70,3,7/1/2011 to 6/30/2012,101,40,61,1,-61,-60,1,20.41228779,8.08407437,,0.20210186,-12.32821342,-12.12611156
"Dillingham Census Area, Alaska",4949,0.2699723438,18331.50733,5,7/1/2012 population estimate,2,70,4,7/1/2012 to 6/30/2013,105,27,78,0,-50,-50,1,21.15442732,5.43970988,,0,-10.07353682,-10.07353682
"Dillingham Census Area, Alaska",4978,0.2715543195,18331.50733,6,7/1/2013 population estimate,2,70,5,7/1/2013 to 6/30/2014,91,38,53,0,-47,-47,-1,18.27125791,7.62975605,,0,-9.43680353,-9.43680353
"Dillingham Census Area, Alaska",4983,0.271827074,18331.50733,7,7/1/2014 population estimate,2,70,6,7/1/2014 to 6/30/2015,97,36,61,1,-56,-55,-1,19.45642363,7.22094073,,0.20058169,-11.23257447,-11.03199278
"Dillingham Census Area, Alaska",4988,0.2720998284,18331.50733,8,7/1/2015 population estimate,2,70,7,7/1/2015 to 6/30/2016,109,35,74,2,-96,-94,2,21.89194617,7.029524,,0.40168709,-19.28098012,-18.87929303
"Dillingham Census Area, Alaska",4970,0.2711179124,18331.50733,9,7/1/2016 population estimate,2,70,8,7/1/2016 to 6/30/2017,109,32,77,2,-109,-107,0,21.99798184,6.45812311,,0.40363269,-21.99798184,-21.59434914
"Dillingham Census Area, Alaska",4940,0.2694813858,18331.50733,10,7/1/2017 population estimate,2,70,9,7/1/2017 to 6/30/2018,88,41,47,1,2,3,1,17.72228376,8.25697311,,0.20138959,0.40277918,0.60416876
"Dillingham Census Area, Alaska",4991,0.2722634811,18331.50733,11,7/1/2018 population estimate,2,70,10,7/1/2018 to 6/30/2019,87,42,45,1,-121,-120,0,17.56333905,8.47885334,,0.20187746,-24.42717271,-24.22529525
"Dillingham Census Area, Alaska",4840,0.264026297,18331.50733,2,7/1/2020 population estimate,2,70,11,4/1/2020 to 6/30/2020,19,8,11,0,-26,-26,-3,,,,,,
"Dillingham Census Area, Alaska",4794,0.2615169562,18331.50733,3,7/1/2021 population estimate,2,70,12,7/1/2020 to 6/30/2021,89,41,48,2,-93,-91,-3,18.47623002,8.511521694,,0.4151961802,-19.30662238,-18.8914262
"Dillingham Census Area, Alaska",4716,0.2572619869,18331.50733,4,7/1/2022 population estimate,2,70,13,7/1/2021 to 6/30/2022,86,73,13,15,-110,-95,4,18.08622503,15.35226078,,3.154574133,-23.13354364,-19.97896951
"Dillingham Census Area, Alaska",4626,0.252352407,18331.50733,5,7/1/2023 population estimate,2,70,14,7/1/2022 to 6/30/2023,73,44,29,17,-136,-119,0,15.62834511,9.419824449,,3.639477628,-29.11582102,-25.4763434
"Dillingham Census Area, Alaska",4642,0.2532252212,18331.50733,6,7/1/2024 population estimate,2,70,15,7/1/2023 to 6/30/2024,75,38,37,21,-41,-20,-1,16.18472162,8.200258956,,4.531722054,-8.84764782,-4.315925766
"Dillon County, South Carolina",32059,79.14434542,405.07,2,4/1/2010 population estimates base,45,33,1,4/1/2010 to 6/30/2010,120,135,-15,0,37,37,-3,,,,,,
"Dillon County, South Carolina",32078,79.19125089,405.07,3,7/1/2010 population estimate,45,33,2,7/1/2010 to 6/30/2011,445,330,115,22,-467,-445,2,13.94372376,10.34028953,,0.68935264,-14.63307639,-13.94372376
"Dillon County, South Carolina",31750,78.38151431,405.07,4,7/1/2011 population estimate,45,33,3,7/1/2011 to 6/30/2012,430,360,70,72,-370,-298,8,13.59039191,11.37800253,,2.27560051,-11.69405815,-9.41845765
"Dillon County, South Carolina",31530,77.8383983,405.07,5,7/1/2012 population estimate,45,33,4,7/1/2012 to 6/30/2013,458,378,80,54,-257,-203,4,14.55331183,12.01124863,,1.71589266,-8.16637804,-6.45048538
"Dillon County, South Carolina",31411,77.54462192,405.07,6,7/1/2013 population estimate,45,33,5,7/1/2013 to 6/30/2014,427,334,93,57,-265,-208,0,13.61889422,10.6527182,,1.81797885,-8.45200695,-6.6340281
"Dillon County, South Carolina",31296,77.26072037,405.07,7,7/1/2014 population estimate,45,33,6,7/1/2014 to 6/30/2015,405,405,0,27,-181,-154,-1,12.97307686,12.97307686,,0.86487179,-5.79784423,-4.93297244
"Dillon County, South Carolina",31141,76.87807046,405.07,8,7/1/2015 population estimate,45,33,7,7/1/2015 to 6/30/2016,400,400,0,34,-455,-421,-1,12.93242806,12.93242806,,1.09925639,-14.71063692,-13.61138054
"Dillon County, South Carolina",30719,75.83627521,405.07,9,7/1/2016 population estimate,45,33,8,7/1/2016 to 6/30/2017,389,404,-15,38,-247,-209,1,12.70930328,13.19937924,,1.24152577,-8.0699175,-6.82839173
"Dillon County, South Carolina",30496,75.28575308,405.07,10,7/1/2017 population estimate,45,33,9,7/1/2017 to 6/30/2018,425,353,72,42,3,45,-1,13.90979904,11.55331544,,1.37461543,0.09818682,1.47280225
"Dillon County, South Carolina",30612,75.57212334,405.07,11,7/1/2018 population estimate,45,33,10,7/1/2018 to 6/30/2019,413,372,41,42,-215,-173,-1,13.52081321,12.17855331,,1.37499795,-7.03868,-5.66368205
"Dillon County, South Carolina",28280,69.81509369,405.07,2,7/1/2020 population estimate,45,33,11,4/1/2020 to 6/30/2020,80,114,-34,0,6,6,10,,,,,,
"Dillon County, South Carolina",27977,69.06707483,405.07,3,7/1/2021 population estimate,45,33,12,7/1/2020 to 6/30/2021,389,540,-151,7,-172,-165,13,13.82939012,19.19761096,,0.2488579199,-6.114794603,-5.865936683
"Dillon County, South Carolina",27766,68.5461772,405.07,4,7/1/2022 population estimate,45,33,13,7/1/2021 to 6/30/2022,377,493,-116,44,-130,-86,-9,13.52636205,17.68831961,,1.578673555,-4.664262777,-3.085589222
"Dillon County, South Carolina",27712,68.41286691,405.07,5,7/1/2023 population estimate,45,33,14,7/1/2022 to 6/30/2023,351,442,-91,25,19,44,-7,12.65366452,15.93424421,,0.9012581564,0.6849561989,1.586214355
"Dillon County, South Carolina",27577,68.07959118,405.07,6,7/1/2024 population estimate,45,33,15,7/1/2023 to 6/30/2024,346,451,-105,36,-67,-31,1,12.51605202,16.3142759,,1.302248187,-2.42362857,-1.121380383
"Dimmit County, Texas",9996,7.522112573,1328.882,2,4/1/2010 population estimates base,48,127,1,4/1/2010 to 6/30/2010,32,9,23,2,21,23,1,,,,,,
"Dimmit County, Texas",10043,7.557480649,1328.882,3,7/1/2010 population estimate,48,127,2,7/1/2010 to 6/30/2011,148,82,66,6,-5,1,-1,14.6883684,8.13815006,,0.59547439,-0.49622866,0.09924573
"Dimmit County, Texas",10109,7.607146458,1328.882,4,7/1/2011 population estimate,48,127,3,7/1/2011 to 6/30/2012,183,90,93,22,240,262,7,17.78425656,8.74635569,,2.13799806,23.32361516,25.46161322
"Dimmit County, Texas",10471,7.879555897,1328.882,5,7/1/2012 population estimate,48,127,4,7/1/2012 to 6/30/2013,198,93,105,18,294,312,6,18.53498713,8.70582729,,1.68499883,27.52164755,29.20664638
"Dimmit County, Texas",10894,8.197868584,1328.882,6,7/1/2013 population estimate,48,127,5,7/1/2013 to 6/30/2014,192,95,97,10,-13,-3,-1,17.54947214,8.68333257,,0.91403501,-1.18824551,-0.2742105
"Dimmit County, Texas",10987,8.267852225,1328.882,7,7/1/2014 population estimate,48,127,6,7/1/2014 to 6/30/2015,184,116,68,-5,-141,-146,1,16.80595515,10.59505868,,-0.45668356,-12.8784765,-13.33516007
"Dimmit County, Texas",10910,8.20990878,1328.882,8,7/1/2015 population estimate,48,127,7,7/1/2015 to 6/30/2016,166,96,70,-2,-300,-302,1,15.37820186,8.89341794,,-0.18527954,-27.79193108,-27.97721062
"Dimmit County, Texas",10679,8.036078448,1328.882,9,7/1/2016 population estimate,48,127,8,7/1/2016 to 6/30/2017,143,85,58,-2,-455,-457,2,13.6443872,8.11030008,,-0.19083059,-43.41395926,-43.60478985
"Dimmit County, Texas",10282,7.73733108,1328.882,10,7/1/2017 population estimate,48,127,9,7/1/2017 to 6/30/2018,116,85,31,-2,-117,-119,1,11.32978464,8.30199736,,-0.19534111,-11.42745519,-11.62279631
"Dimmit County, Texas",10195,7.671862513,1328.882,11,7/1/2018 population estimate,48,127,10,7/1/2018 to 6/30/2019,124,85,39,-2,-108,-110,0,12.20532507,8.36655347,,-0.19686008,-10.63044441,-10.82730449
"Dimmit County, Texas",8582,6.458060234,1328.882,2,7/1/2020 population estimate,48,127,11,4/1/2020 to 6/30/2020,38,27,11,0,-42,-42,-2,,,,,,
"Dimmit County, Texas",8481,6.382056496,1328.882,3,7/1/2021 population estimate,48,127,12,7/1/2020 to 6/30/2021,142,141,1,-1,-101,-102,0,16.6442009,16.52698822,,-0.117212682,-11.83848092,-11.95569361
"Dimmit County, Texas",8377,6.30379522,1328.882,4,7/1/2022 population estimate,48,127,13,7/1/2021 to 6/30/2022,125,130,-5,-1,-102,-103,4,14.82975442,15.4229446,,-0.118638035,-12.10107961,-12.21971764
"Dimmit County, Texas",8279,6.230049019,1328.882,5,7/1/2023 population estimate,48,127,14,7/1/2022 to 6/30/2023,115,118,-3,3,-99,-96,1,13.80883766,14.1690682,,0.3602305476,-11.88760807,-11.52737752
"Dimmit County, Texas",8181,6.156302817,1328.882,6,7/1/2024 population estimate,48,127,15,7/1/2023 to 6/30/2024,115,126,-11,3,-90,-87,0,13.97326853,15.30984204,,0.3645200486,-10.93560146,-10.57108141
"Dinwiddie County, Virginia",28012,55.59260141,503.88,2,4/1/2010 population estimates base,51,53,1,4/1/2010 to 6/30/2010,70,35,35,4,15,19,-3,,,,,,
"Dinwiddie County, Virginia",28063,55.69381599,503.88,3,7/1/2010 population estimate,51,53,2,7/1/2010 to 6/30/2011,305,245,60,16,-19,-3,-1,10.85757004,8.72165462,,0.56957744,-0.67637322,-0.10679577
"Dinwiddie County, Virginia",28119,55.80495356,503.88,4,7/1/2011 population estimate,51,53,3,7/1/2011 to 6/30/2012,317,218,99,20,-10,10,-5,11.25270668,7.73845444,,0.70994995,-0.35497497,0.35497497
"Dinwiddie County, Virginia",28223,56.01135191,503.88,5,7/1/2012 population estimate,51,53,4,7/1/2012 to 6/30/2013,332,293,39,25,-204,-179,1,11.79249472,10.40723178,,0.88798906,-7.24599073,-6.35800167
"Dinwiddie County, Virginia",28084,55.73549258,503.88,6,7/1/2013 population estimate,51,53,5,7/1/2013 to 6/30/2014,274,261,13,38,-39,-1,-2,9.75470825,9.29189362,,1.35284275,-1.38844387,-0.03560112
"Dinwiddie County, Virginia",28094,55.75533857,503.88,7,7/1/2014 population estimate,51,53,6,7/1/2014 to 6/30/2015,315,233,82,23,-47,-24,-4,11.20159312,8.28562284,,0.8178941,-1.67134881,-0.85345471
"Dinwiddie County, Virginia",28148,55.86250695,503.88,8,7/1/2015 population estimate,51,53,7,7/1/2015 to 6/30/2016,312,244,68,19,232,251,1,11.02161933,8.61947153,,0.67118836,8.19556309,8.86675145
"Dinwiddie County, Virginia",28468,56.49757879,503.88,9,7/1/2016 population estimate,51,53,8,7/1/2016 to 6/30/2017,256,269,-13,18,159,177,-2,8.96703913,9.42239658,,0.63049494,5.56937196,6.1998669
"Dinwiddie County, Virginia",28630,56.81908391,503.88,10,7/1/2017 population estimate,51,53,9,7/1/2017 to 6/30/2018,186,302,-116,16,104,120,-1,6.49634144,10.5478232,,0.55882507,3.63236296,4.19118803
"Dinwiddie County, Virginia",28633,56.82503771,503.88,11,7/1/2018 population estimate,51,53,10,7/1/2018 to 6/30/2019,192,277,-85,4,-7,-3,-1,6.7159872,9.6892107,,0.1399164,-0.2448537,-0.1049373
"Dinwiddie County, Virginia",27889,55.34849567,503.88,2,7/1/2020 population estimate,51,53,11,4/1/2020 to 6/30/2020,37,86,-49,0,-3,-3,5,,,,,,
"Dinwiddie County, Virginia",28000,55.56878622,503.88,3,7/1/2021 population estimate,51,53,12,7/1/2020 to 6/30/2021,201,346,-145,9,239,248,8,7.192828643,12.38168513,,0.3220669541,8.552666893,8.874733847
"Dinwiddie County, Virginia",28112,55.79106136,503.88,4,7/1/2022 population estimate,51,53,13,7/1/2021 to 6/30/2022,186,366,-180,24,262,286,6,6.629597947,13.0453379,,0.8554319932,9.338465925,10.19389792
"Dinwiddie County, Virginia",28377,56.31698023,503.88,5,7/1/2023 population estimate,51,53,14,7/1/2022 to 6/30/2023,189,346,-157,23,397,420,2,6.69156827,12.2501726,,0.8143178318,14.05583388,14.87015171
"Dinwiddie County, Virginia",28576,56.71191554,503.88,6,7/1/2024 population estimate,51,53,15,7/1/2023 to 6/30/2024,186,342,-156,29,326,355,0,6.531701579,12.0099029,,1.018383579,11.4480361,12.46641968
"District of Columbia, District of Columbia",601767,9842.443572,61.14,2,4/1/2010 population estimates base,11,1,1,4/1/2010 to 6/30/2010,2245,1181,1064,696,1473,2169,226,,,,,,
"District of Columbia, District of Columbia",605226,9899.018646,61.14,3,7/1/2010 population estimate,11,1,2,7/1/2010 to 6/30/2011,9196,4668,4528,2414,7537,9951,95,15.0135589,7.62106274,,3.94114084,12.30504495,16.2461858
"District of Columbia, District of Columbia",619800,10137.3896,61.14,4,7/1/2011 population estimate,11,1,3,7/1/2011 to 6/30/2012,9232,4538,4694,3384,6711,10095,335,14.71558685,7.2334633,,5.39401494,10.69717324,16.09118818
"District of Columbia, District of Columbia",634924,10384.7563,61.14,5,7/1/2012 population estimate,11,1,4,7/1/2012 to 6/30/2013,9445,4813,4632,4737,6051,10788,237,14.69461418,7.48810779,,7.36986632,9.41419909,16.78406541
"District of Columbia, District of Columbia",650581,10640.84069,61.14,6,7/1/2013 population estimate,11,1,5,7/1/2013 to 6/30/2014,9334,4650,4684,5205,1778,6983,80,14.21880724,7.08350693,,7.92895776,2.70848932,10.63744707
"District of Columbia, District of Columbia",662328,10832.9735,61.14,7,7/1/2014 population estimate,11,1,6,7/1/2014 to 6/30/2015,9648,4883,4765,5024,3201,8225,82,14.42445699,7.30043776,,7.51124294,4.78572625,12.29696919
"District of Columbia, District of Columbia",675400,11046.77789,61.14,8,7/1/2015 population estimate,11,1,7,7/1/2015 to 6/30/2016,9718,4852,4866,3451,2057,5508,41,14.27842038,7.12892526,,5.07047013,3.02229993,8.09277006
"District of Columbia, District of Columbia",685815,11217.12463,61.14,9,7/1/2016 population estimate,11,1,8,7/1/2016 to 6/30/2017,9693,5138,4555,3541,973,4514,22,14.04049044,7.44248838,,5.12920423,1.40940856,6.5386128
"District of Columbia, District of Columbia",694906,11365.81616,61.14,10,7/1/2017 population estimate,11,1,9,7/1/2017 to 6/30/2018,9523,5321,4202,2749,-318,2431,8,13.63884069,7.62073625,,3.93711783,-0.4554396,3.48167822
"District of Columbia, District of Columbia",701547,11474.43572,61.14,11,7/1/2018 population estimate,11,1,10,7/1/2018 to 6/30/2019,9493,5677,3816,2604,-2203,401,-15,13.49112056,8.06795443,,3.70071399,-3.13082678,0.56988722
"District of Columbia, District of Columbia",670917,10973.45437,61.14,2,7/1/2020 population estimate,11,1,11,4/1/2020 to 6/30/2020,2187,2007,180,53,-15117,-15064,-3744,,,,,,
"District of Columbia, District of Columbia",669256,10946.28721,61.14,3,7/1/2021 population estimate,11,1,12,7/1/2020 to 6/30/2021,8508,5840,2668,1747,-6432,-4685,356,12.69686824,8.715292727,,2.607126095,-9.598760757,-6.991634662
"District of Columbia, District of Columbia",676725,11068.44946,61.14,4,7/1/2022 population estimate,11,1,13,7/1/2021 to 6/30/2022,8502,5603,2899,10017,-4864,5153,-583,12.63316496,8.32552614,,14.88431115,-7.227442289,7.656868856
"District of Columbia, District of Columbia",687324,11241.80569,61.14,5,7/1/2023 population estimate,11,1,14,7/1/2022 to 6/30/2023,8061,5035,3026,10320,-2580,7740,-167,11.8192235,7.382432743,,15.13142123,-3.782855308,11.34856592
"District of Columbia, District of Columbia",702250,11485.93392,61.14,6,7/1/2024 population estimate,11,1,15,7/1/2023 to 6/30/2024,7746,4985,2761,12502,-337,12165,0,11.14874055,7.174860785,,17.99400392,-0.485040739,17.50896318
"Divide County, North Dakota",2071,1.64250278,1260.880667,2,4/1/2010 population estimates base,38,23,1,4/1/2010 to 6/30/2010,6,9,-3,1,11,12,0,,,,,,
"Divide County, North Dakota",2080,1.649640648,1260.880667,3,7/1/2010 population estimate,38,23,2,7/1/2010 to 6/30/2011,23,18,5,4,53,57,1,10.89273029,8.52474544,,1.89438788,25.10063936,26.99502723
"Divide County, North Dakota",2143,1.699605725,1260.880667,4,7/1/2011 population estimate,38,23,3,7/1/2011 to 6/30/2012,20,35,-15,5,111,116,4,9.10954225,15.94169893,,2.27738556,50.55795946,52.83534502
"Divide County, North Dakota",2248,1.782880854,1260.880667,5,7/1/2012 population estimate,38,23,4,7/1/2012 to 6/30/2013,34,29,5,4,67,71,3,14.86338798,12.67759563,,1.74863388,29.28961749,31.03825137
"Divide County, North Dakota",2327,1.845535475,1260.880667,6,7/1/2013 population estimate,38,23,5,7/1/2013 to 6/30/2014,30,26,4,6,90,96,1,12.61829653,10.93585699,,2.52365931,37.85488959,40.3785489
"Divide County, North Dakota",2428,1.925638218,1260.880667,7,7/1/2014 population estimate,38,23,6,7/1/2014 to 6/30/2015,35,31,4,18,7,25,2,14.32371598,12.68671987,,7.3664825,2.8647432,10.2312257
"Divide County, North Dakota",2459,1.950224208,1260.880667,8,7/1/2015 population estimate,38,23,7,7/1/2015 to 6/30/2016,27,31,-4,13,-76,-63,-1,11.13402062,12.78350515,,5.36082474,-31.34020619,-25.97938144
"Divide County, North Dakota",2391,1.896293649,1260.880667,9,7/1/2016 population estimate,38,23,8,7/1/2016 to 6/30/2017,22,22,0,19,-116,-97,1,9.38967136,9.38967136,,8.10926163,-49.50917627,-41.39991464
"Divide County, North Dakota",2295,1.820156388,1260.880667,10,7/1/2017 population estimate,38,23,9,7/1/2017 to 6/30/2018,20,24,-4,8,-35,-27,0,8.77385392,10.5286247,,3.50954157,-15.35424435,-11.84470279
"Divide County, North Dakota",2264,1.795570398,1260.880667,11,7/1/2018 population estimate,38,23,10,7/1/2018 to 6/30/2019,23,22,1,8,-10,-2,1,10.1590106,9.71731449,,3.5335689,-4.41696113,-0.88339223
"Divide County, North Dakota",2205,1.748777706,1260.880667,2,7/1/2020 population estimate,38,23,11,4/1/2020 to 6/30/2020,9,7,2,0,10,10,-2,,,,,,
"Divide County, North Dakota",2182,1.730536487,1260.880667,3,7/1/2021 population estimate,38,23,12,7/1/2020 to 6/30/2021,18,25,-7,0,-15,-15,-1,8.206063369,11.39731024,,0,-6.838386141,-6.838386141
"Divide County, North Dakota",2174,1.724191716,1260.880667,4,7/1/2022 population estimate,38,23,13,7/1/2021 to 6/30/2022,23,29,-6,0,-1,-1,-1,10.56014692,13.31496786,,0,-0.459136823,-0.459136823
"Divide County, North Dakota",2148,1.703571208,1260.880667,5,7/1/2023 population estimate,38,23,14,7/1/2022 to 6/30/2023,21,26,-5,3,-23,-20,-1,9.717723276,12.03146691,,1.388246182,-10.64322073,-9.254974549
"Divide County, North Dakota",2124,1.684536892,1260.880667,6,7/1/2024 population estimate,38,23,15,7/1/2023 to 6/30/2024,20,22,-2,3,-24,-21,-1,9.36329588,10.29962547,,1.404494382,-11.23595506,-9.831460674
"Dixie County, Florida",16422,23.28998312,705.11,2,4/1/2010 population estimates base,12,29,1,4/1/2010 to 6/30/2010,37,50,-13,2,-8,-6,-3,,,,,,
"Dixie County, Florida",16400,23.25878232,705.11,3,7/1/2010 population estimate,12,29,2,7/1/2010 to 6/30/2011,158,209,-51,6,51,57,0,9.63238432,12.74157166,,0.36578675,3.10918734,3.47497409
"Dixie County, Florida",16406,23.26729163,705.11,4,7/1/2011 population estimate,12,29,3,7/1/2011 to 6/30/2012,131,187,-56,2,-203,-201,4,8.04693019,11.48683928,,0.1228539,-12.46967044,-12.34681655
"Dixie County, Florida",16153,22.90848236,705.11,5,7/1/2012 population estimate,12,29,4,7/1/2012 to 6/30/2013,176,204,-28,0,-39,-39,-2,10.91913019,12.65626454,,0,-2.41957999,-2.41957999
